root,meaning,derivative,derivative meaning,language,form,dictionary
kleiḱ-,to press/squeeze (painfully),kliśṇā́ti,"torments, harasses",Sanskrit,To Be Determined,pokorny
"kleng-, and klenk-","to bend, wind",hlanc,lank,Old English,adjective,pokorny
kleno-,maple (tree),κλινότροχον,Maple species,Macedonian,To Be Determined,pokorny
klep-,"wet, damp",κλέπας,"rough, muddy, or dense, or wet",Greek,To Be Determined,pokorny
"ḱlep-, sḱlep-?","to steal, cover, secrete",cluain,deception,Old Irish,noun,pokorny
klēp-,to hold in arms and/or lap,lāfter,Fathom,Middle High German,To Be Determined,pokorny
"klēu-, also klĕu-?, and klāu-","hook, crook",clafouti(s),French baked-fruit dessert,English,noun,pokorny
"1. ḱleu-, ḱleu̯ə- : ḱlū-","to hear, listen",umlaut,change of vowel sound,English,noun,pokorny
2. ḱleu- : *ḱlō[u]- : ḱlū-,"to clean, rinse, swill",clyster,clyster,Middle English,noun,pokorny
ḱlou-ni-,"hip, buttock",śrōṇi-,"Buttock, hip",Sanskrit,To Be Determined,pokorny
"knei-gʷʰ-, knei-b-","to bow, kneel",hnīgan,to bow,Old English,verb strong (inflection),pokorny
kneug-,"(onomatopoeic: to growl, whimper)",κνυζᾆν,"growl (of dogs), whimper (of children)",Greek,To Be Determined,pokorny
"knid-, ḱnid-, sknid-","nit, louse",anic,Louse,Armenian,To Be Determined,pokorny
"ḱo-, ḱe-, witʰ tʰe particle ḱe, ḱi-, ḱi̯o-",this; here,hither,yonder,Middle English,adverb(ial),pokorny
kob-,"to fit, fare well, be happy/successful",gehæp,suitable,Old English,adjective,pokorny
"koi-, ku̯ī-",(creaking noise),κοΐζειν,squeal like a pig,Greek,To Be Determined,pokorny
koi-lo-,naked; miserable,cōil,"thin, narrow",Old Irish,To Be Determined,pokorny
kois-,"to cure, worry, care for",cure,cure,Middle English,noun,pokorny
"ko ko, kak-, kukur-",(onomatopoeic: sound of cock/hen),κακκάβη ,Partridge,Greek,To Be Determined,pokorny
koḱsā,"body part: foot, coxa, etc.",cusseis,cuisse,Middle English,noun plural (number),pokorny
kolə- : klō-,to spin,ἐπικλώθω,to spin; decide,Greek,verb,pokorny
"ḱoləmo-s, ḱoləmā","reed, stalk, stem, culm",healm,haulm,Old English,noun neuter (gender),pokorny
koli̯-,glue,protocol,official rules,English,noun,pokorny
kom,"at, by, cum, with, alongside",com-,"together, completely",Irish,adverb(ial),pokorny
"konəmo-, knāmo-, or k<sub>e</sub>nəmo-",shinbone,"ham(m), hom",ham,Old English,noun feminine (gender),pokorny
ḱonk-,"to doubt, vacillate",cunctation,delay,English,noun,pokorny
ḱonkʰo-,"conch, clam(shell), mussel","cokel, cokille",cockle,Middle English,noun,pokorny
"ḱopelo-s, or ḱapelo-s",(type of carp),śaphara-,Cyprinus sophore,Sanskrit,To Be Determined,pokorny
kopso-,blackbird,κόψ-ιχος,Blackbird,Greek,To Be Determined,pokorny
ḱorkā,"grit, gravel",śárkarā,"Grit, gravel, rubble, sand sugar",Sanskrit,To Be Determined,pokorny
"ḱormno-, ḱr̥mno-","corrosive liquid: lye, wine, urine, etc.",hurmen,fertilize,Middle High German,To Be Determined,pokorny
ḱormo-,"harm, pain, torment, suffering",he(a)rm,"harm, hurt, pain, grief",Old English,noun masculine (gender),pokorny
"koro-s, kori̯o-s","war, army, warrior",arriere-ban,king's proclamation calling vassals to arms,English,noun,pokorny
koslo-,hazel (tree),hæsel,hazel,Old English,noun masculine (gender),pokorny
kost-,"leg, bone, costa",cost,coast,Middle English,noun,pokorny
"ḱrā̆po-, ḱrō̆po-?",roof,hrōf,roof,Old English,noun masculine (gender),pokorny
krā[u]- : krəu- : krū̆-,"to heap up, pile together; heap; roof",hyrst,"armor, ornament",Old English,noun feminine (gender),pokorny
"ḱrebʰ-, ḱrō̆bʰ-, ḱrembʰ-",to entrust,śrambhatē,"trust, rely on something",Sanskrit,To Be Determined,pokorny
kred-,beams,hrōst,roost,Old English,noun masculine (gender),pokorny
"1. kreg-, and kerg-?",to torment,kárjati,"torments, tortures",Sanskrit,To Be Determined,pokorny
1. krei-,"to brush, stroke, touch",hrīm,"rime, hoar-frost",Old English,noun masculine (gender),pokorny
ḱrei-,"to appear, show forth",sri,title of respect for distinguished (Asian) Indian,English,title,pokorny
1. krek-,to hit,hrēol,reel,Old English,noun,pokorny
"2. krek-, kr̥k-","roe, fish/frog spawn",row(e),roe,Middle English,noun,pokorny
4. krē̆k- : krok-,"to tower, jut out; beams",κρόσσαι,"Battlements, ledges, stones led up the wall in a step-like manner.",Greek,To Be Determined,pokorny
"1. krep-, kr̥p-","form; corpse, body",corporal,corporal,Middle French,noun masculine (gender),pokorny
1. krēp-,"firm, strong",hrǣfa,to endure/ to bear,Old Icelandic,To Be Determined,pokorny
1. kret-,to shake,"hræþ, hræd",quick,Old English,adjective,pokorny
2. kret-,to hit,dicrotism,having 2 pulse beats per heartbeat,English,noun,pokorny
"1. kreu-, kreuə- : krū-, kreus-, krus-","raw flesh, thick/clotting blood; ice, crust",creodont,"extinct carnivorous mammal, lit. flesh-tooth",English,noun,pokorny
2. kreu-,"to crash, collapse, fall down",hrun,Collapse,Old Icelandic,To Be Determined,pokorny
"3. kreu-, krou-s-","to push, hit, break",hrēowan,to rue,Old English,verb strong (inflection),pokorny
kreup-,scab,cruppellarii,armored gladiators of the Aedui,Gallish,To Be Determined,pokorny
"kreu-t-, kreu-dʰ-?","to shake, move visibly",hrēod,reed,Old English,noun neuter (gender),pokorny
krom-,"lattice, framework, wooden fence, etc.",hremma,"grip, clamp",Old Icelandic,To Be Determined,pokorny
krk-sko-,arm,kiṣku-,Forearm; handle of an axe; a unit of length,Sanskrit,To Be Determined,pokorny
ḱrūs-,"leg, shank, thigh",srun-k',"Shin, calf",Armenian,To Be Determined,pokorny
krū̆t-,"breast, belly; vault, protuberance",crwth,crowd,Middle Welsh,noun,pokorny
ḱsā-,to burn,kṣā́yati,burns,Sanskrit,To Be Determined,pokorny
"kseip-, kseib-","to toss, throw",kṣipáti,"throws, hurls",Sanskrit,To Be Determined,pokorny
ḱsē̆-ro-,"dry, xeric, bright (of weather)",elixir,substance thought to change base metal into gold,English,noun,pokorny
kseubʰ-,"to sway, swing, totter",kṣúbhyati,"sways, trembles",Sanskrit,To Be Determined,pokorny
kseud-,"to grind, stamp to little pieces",kṣṓdati,"stomps, crushes",Sanskrit,To Be Determined,pokorny
ḱþei-,to settle,amphictyonic,re: amphictyony,English,adjective,pokorny
"kþē-, kþə-","to gain, acquire, possess",khshayārshan-,lit. ruling over men,Old Persian,verb participle,pokorny
"ku-, kus-",to kiss,cyssan,to kiss,Old English,verb,pokorny
ḱū-,"sharp, pointed; pike, stake",śū-la-,"Spear, pointed stake; stabbing pain",Sanskrit,To Be Determined,pokorny
ḱū̆dʰ-,"dirt, dung",ὑσ-κυθά,pig's waste,Greek,To Be Determined,pokorny
kuku,"(onomatopoeic: to coo, cuckoo)",cūach,cuckoo,Middle Irish,noun,pokorny
ḱup-,shoulder,śupti-,Shoulder,Sanskrit,To Be Determined,pokorny
ku̯ak-,"(onomatopoeic: to quack, croak)",quack,noise made by quacking,English,noun,pokorny
ku̯at-,"to ferment, become sour",cais,cheese,Irish,noun,pokorny
"1. ḱu̯ei-, ḱu̯ei-no-","dirt, mud; to defile",caenum,"Dirt, feces, filth",Latin,To Be Determined,pokorny
2. ḱu̯ei-,"to hiss, twitter, whistle, etc.",hwīnan,to whiz,Old English,verb strong (inflection),pokorny
"3. ḱuei-, extended kuei-d-, kuei-s-, kuei-t-",to shine; white,hwǣte,wheat,Old English,noun,pokorny
"ḱu̯ek-, nasalized ḱu̯enk- : ḱuk-",to gape,śváñcatē,opens up,Sanskrit,To Be Determined,pokorny
ḱu̯el-,muddy,šałem,"moist, wetted, prepared mortar",Armenian,To Be Determined,pokorny
"ku̯elək-, or kelək-, kolək-","bale, bundle",kūrcá-ḥ,"Bundle, bale, tuft",Sanskrit,To Be Determined,pokorny
"1. ku̯elp-, ku̯elb- : ku̯l̥p/b- : klup/b-","to stumble, buckle at the knees; to trot",interloper,"meddler, intruder, encroacher",English,noun,pokorny
2. ku̯elp-,"to curve, vault",hwealf,vault,Old English,noun feminine (gender),pokorny
ḱu̯en-,to celebrate; saint,"hūs(e)l, hūsul","housel, sacrifice",Old English,noun neuter (gender),pokorny
"ḱu̯endʰ-ro-, -no-",(type of plant),combrētum,"an aromatic plant, probably a wormwood-like one",Latin,To Be Determined,pokorny
"ku̯erp-, also ku̯erb-","to turn, wind",whirlegigg,whirligig,Middle English,noun,pokorny
"ḱu̯es-, ḱus-","to pant, puff, sigh, wheeze",hwǣst,action of blowing,Old English,noun,pokorny
"ku̯ēt-, ku̯ət- : kū̆t-","to shake, winnow",discussen,to discuss,Middle English,verb,pokorny
"ku̯oi-, ku̯ī-","to want, wish for",kēta-,"Will, desire, intention, request, invitation",Sanskrit,To Be Determined,pokorny
"ḱu̯on-, ḱun-","hound, dog",greyhound,"tall slender dog (breed): swift, graceful, smooth-coated",English,noun,pokorny
"ku̯res-, ku̯ers-, ku̯r̥s-","small wood, trees",πρῖνος,Holm oak,Greek,To Be Determined,pokorny
kʰa kʰa,(laughter),kákhati,laughs,Sanskrit,To Be Determined,pokorny
1. kʷe,(enclitic) and,-ch,any,Old Irish,enclitic particle,pokorny
"kʷē̆d-, kʷō̆d-","to bore, drill, prick, stab",hwæs(s),"sharp, prickly",Old English,adjective,pokorny
1. kʷei-,"to observe with respect, pay attention to",cin,"fault, liability",Middle Irish,noun,pokorny
2. kʷei-,"to stow, gather, pile up",poesie,poesy,Middle English,noun,pokorny
"kʷei̯ə-, kʷii̯ē-","to rest comfortably; quiet, peaceful, tranquil",quitrent,rent paid in lieu of required services,English,noun,pokorny
"kʷeḱ-, kʷōḱ-, kʷeḱ-s-","to see, show, appear",ukase,proclamation by Russian emperor/government having force of law,English,noun,pokorny
"1. kʷel-, kʷelə-",to turn; wheel; neck?,aviscultura,aviculture,Latin,noun,pokorny
2. kʷel-,far away,pell,far,Welsh,adjective,pokorny
3. kʷel-,"crowd, herd, swarm",τέλος,"crowd, throng",Greek,noun neuter (gender),pokorny
kʷentʰ-,"to suffer, endure",allelopathy,plant toxin release slowing other plant growth,English,noun,pokorny
1. kʷer-,"to do, make, form",karma,force generated by person's actions thought to perpetuate transmigration (Hinduism/Buddhism),English,noun,pokorny
2. kʷer-,"dish, pot",co(i)re,cauldron,Old Irish,noun,pokorny
"kʷetu̯er-, kʷetu̯ō̆r-, kʷ<sub>e</sub>tur- , kʷetesr-","four, fourth",Eastfarthing,Shire quadrant in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"kʷo-, kʷe-, fem. kʷā, kʷei-",(indefinite/interrogative pronoun),conquian,Mexican card game: cooncan,English,noun,pokorny
kʷrei-,to buy,crenaid,to buy,Old Irish,verb,pokorny
kʷās- : kʷəs-,to cough,cassach(t),cough,Middle Irish,noun masculine (gender),pokorny
"1. lā-, and lē-","(onomatopoeic: to bark, howl, etc.)",λαλέω,to speak,Greek,verb,pokorny
2. lā-,"to be hidden, covered, latent",alastor,"nemesis, relentless avenging spirit",English,noun,pokorny
"lab-, and labʰ-, lap-","to lap, lick, smack (the lips), etc.",lapian,to lap,Old English,verb weak (inflection),pokorny
labʰ-,"to grab, hold, seize",labs,good,Latvian,adjective,pokorny
lā̆gʰ-,to cut; cutting tool,λαχαίνω,dig',Greek,To Be Determined,pokorny
lai-,"fat, lard",λᾱρῑνός,"fattened, fat",Greek,To Be Determined,pokorny
"laidʰ-, lidʰ-","to cut, hurt, injure",collide,to meet/strike forcefully,English,verb,pokorny
laiu̯o-,(on the) left,"laevus, laeva, laevum",left,Latin,adjective,pokorny
"lā[i]p-, ləip-, ləp-","to burn, shine",lamp,lamp,Middle English,noun,pokorny
lak-,"to lap, lick",lakem,lick,Armenian,To Be Determined,pokorny
laḱ-,"to spot, sprinkle",gravlax,salmon cured in salt/sugar/dill,English,noun,pokorny
laku-,"(water in) lake, pond, ditch, etc.",Lake-town,a.k.a. Esgaroth in Tolkien: The Hobbit,English,proper noun,pokorny
lāmā,"swamp, puddle",lāma,"Puddle, swamp",Latin,To Be Determined,pokorny
lāp-,cow,lopë,Cow,Albanian,To Be Determined,pokorny
las-,"greedy, covetous",lust,"lust, desire",Old English,noun masculine (gender),pokorny
lat-,"wet, damp; swamp",latex,milky fluid produced by seed plant cells,English,noun,pokorny
lāu-,"to acquire (as booty), enjoy something",lēan,reward,Old English,noun neuter (gender),pokorny
"lauk-, ləuk-",jaw; throat,λαυκανίη,"Throat, gullet",Homeric,To Be Determined,pokorny
"lē̆b-, lō̆b-, lāb-, l<sub>e</sub>b-","lip; to slump, hang down slackly",lemp-healt,"limping, halting, limphalt",Old English,adjective,pokorny
1. leg-,"to leak, drip, dribble, ooze out",legaim,to melt,Old Irish,verb,pokorny
2. leg-,to worry,ἀλέγω,take care of something,Greek,To Be Determined,pokorny
leǵ-,"to gather, collect",anthologein,to gather flowers,Greek,verb,pokorny
legʰ-,"to lie, recline, set down",bilawe,bylaw,Middle English,noun,pokorny
1. lēǵ- : ləǵ-,"branch, twig",lethī́,Hazel plant,Albanian,To Be Determined,pokorny
2. lēǵʰ- : ləǵʰ-,to crawl; low,"lah, low",low,Middle English,adjective,pokorny
legʷʰ-,to move easily,lēoht,"light, easy",Old English,adjective,pokorny
2. lei-,"to dissipate, disappear; thin, weak",lǣs,"less, partly",Old English,adjective,pokorny
3. lei-,"slimy; to slip, glide",levis,"light, smooth, mild",Latin,adjective,pokorny
4. lē̆i-,to pour,libation,pouring liquid as sacrifice (to deity),English,noun,pokorny
1. lē[i]- : ləi-,"to want, wish",laþu,willing,Runic,adjective,pokorny
2. lē-,to grant/acquire possession,unlǣd,"poor, wicked",Old English,adjective,pokorny
3. lē-,"to weaken, leave behind; feeble","forlǣtan, forlēt, forlēton, forlǣten","to leave, forsake, abandon",Old English,verb strong (inflection) class 7,pokorny
leid-,"to play, joke",deluden,to delude,Middle English,verb,pokorny
"1. leig-, and leik-, better oleig-, oleik-","needy, miserable",ałkʿat,poor,Classical Armenian,adjective,pokorny
"2. lē̆ig-, līg-","form, appearance; like, similar",ǣlc,each,Old English,pronoun,pokorny
"3. leig-, loig-","to hop, jump, tremble",lāc,"state, activity; play, sport, trick",Old English,noun,pokorny
"4. leig-, leiǵ-","to tie, bind, ligate",leche,leech,Middle English,noun,pokorny
"leiǵʰ-, sleiǵʰ-",to lick,ligim,to lick,Old Irish,verb,pokorny
1. leik-,to offer for sale,"liceō, -ēre","to be on sale, to be offered for sale, to be estimated at a certain value",Latin,To Be Determined,pokorny
2. leik-,to bend,laiks,"time, period",Latvian,noun masculine (gender),pokorny
leikʷ-,"to leave, relinquish",fliuch,damp,Old Irish,adjective,pokorny
1. leip-,"to smear (with fat), stick",Guthláf,Theoden's flag-bearer in Tolkien: The Lord of the Rings,English,proper noun,pokorny
2. leip-,"to desire, request, wish for",λίπτομαι,desire/want/crave,Greek,To Be Determined,pokorny
leis-,to furrow; learn,last,last,Middle English,noun,pokorny
1. leit-,"to loathe, detest, abhor; violate",liuss,aversion,Old Irish,noun,pokorny
2. leit-,"to die, go away",Afterlithe,Shire calendar's July in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"leizd-, loizd-","edge, fringe, hem",līste,"list, fringe, border",Old English,noun feminine (gender),pokorny
1. lek-? : lok-,"to blame, scold, reprove",locht,"Guilt, mistake",Old Irish,To Be Determined,pokorny
"2. lek- : l<sub>e</sub>k-, and lēk- : lək-","joint, leg, body member; to bend, wind",alligator,crocodilian with short broad untapered snout,English,noun,pokorny
1. lēk- : lək-,tendril; trap,delitable,delectable,Middle English,adjective,pokorny
2. lēk- : lək-,"to lacerate, tear to pieces",lacerate,to tear/rend roughly,English,verb transitive,pokorny
1. lem-,"to break, crush to pieces; lame, fragile","lama, lame, loma",lame,Old English,adjective,pokorny
2. lem-,astonishment (with the notion of wide open jaws),λάμος,Throat,Greek,To Be Determined,pokorny
1. lendʰ-,"spring (of water), wetness",lind,"Liquid, drink",Old Irish,To Be Determined,pokorny
2. lendʰ-,"hip, loins; kidney",lendenu,loins,Old English,noun plural (number),pokorny
3. lendʰ-,"heath, steppe, open land",īgland,island,Old English,noun neuter (gender),pokorny
leng-,"to sway, bend oneself",raṅgati,to move back and forth,Sanskrit,To Be Determined,pokorny
lengʰ-,"to scold, scorn",ἐλέγχω,"insult, reprimand, convict",Greek,To Be Determined,pokorny
lenk-,to bend,"palikt, palieku, paliku","to remain, become",Latvian,verb,pokorny
lento-,"lithe, flexible, pliable",lind,linden,Old English,noun feminine (gender),pokorny
1. lep-,(onomatopoeic root),lápati,"chats, whispers, laments, speaks",Sanskrit,To Be Determined,pokorny
2. lep-,"to flay, peel, skin","læfer, leber","reed, lever(s)",Old English,noun feminine (gender),pokorny
3. lep-,"rock, stone",λέπας,"bare rock, stone",Greek,To Be Determined,pokorny
"lēp-, lōp-, ləp-",flat,glōf,glove,Old English,noun feminine (gender),pokorny
lerd-,"to twist, shrivel up",lorc̣-k',convulsion of the posterior parts,Armenian,To Be Determined,pokorny
lerg-,"even, smooth, slippery",ołork,"smooth, polished, slippery",Armenian,To Be Determined,pokorny
les-,"to lease, collect, pick up","lesan, læs, lǣson, lesen",to lease,Old English,verb,pokorny
lēs : ləs-,"weak, slack, feeble",lasiws,weak,Gothic,To Be Determined,pokorny
"leto-, lēti-, lēto-, lōto-","heat, burning, anger",aelet,Pain,Middle Welsh,To Be Determined,pokorny
"lēto-, ləto-","daytime; summer, warm season",lěto,"year, summer",Old Church Slavonic,noun neuter (gender),pokorny
letro-,leather,leþer-,leather,Old English,prefix,pokorny
"1. leu-, *leu̯ə- : lū̆-",dirt,lute,lute,Middle English,noun,pokorny
2. leu-,"to free, cut off, separate",Nameless,a.k.a. Sauron in Tolkien: The Lord of the Rings,English,proper noun,pokorny
1. lēu-,to leave behind,lēw,Opportunity,Gothic,To Be Determined,pokorny
2. lēu- : ləu-,stone,cromlenc,cromlech,Irish,noun,pokorny
"3. lēu-, or lāu-","(onomatopoeic: to bark, howl, etc.)",laudes,laud,Middle English,noun plural (number),pokorny
leubʰ-,"to love, like, care for",alȳfan,to allow,Old English,verb,pokorny
leud-,"to lout, bend over, duck down; bent, little, etc.",lūtan,"to lout, bend",Old English,verb,pokorny
1. leudʰ-,to grow up; free; people,lēod,"man, person, member of tribe",Old English,noun masculine (gender),pokorny
1. leug-,to bend,lockhole,hobbit lock-up in Tolkien: The Lord of the Rings,English,noun,pokorny
2. leu-g- : lu-g- : lū-g-,blackish; swamp,λῡγαῖος,"dark, gloomy",Greek,To Be Determined,pokorny
leuǵ-,to break,lugubrious,mournful,English,adjective,pokorny
1. leugʰ-,"to lie, belie, prevaricate",belēogan,"to belie, deceive with lies",Old English,verb,pokorny
"2. leugʰ-, lugʰ-",oath,lu(i)ge,"Oath, vow",Old Irish,To Be Determined,pokorny
leuk-,"to light, shine; see",phillumenist,one who collects matchbooks/matchboxes,English,noun,pokorny
