root,meaning,derivative,derivative meaning,language,form,dictionary
"ereb-, orob-, rōb-",make holes,ir̂bs,Knitting needle,Latvian,To Be Determined,pokorny
"ē̆reb-, ō̆rob-",(dark color,refr,fox,Old Norse,noun,pokorny
"ē̆reb-, ō̆rob-",reddish brown),refr,fox,Old Norse,noun,pokorny
ered-,to flow away; dampness,árdati,"flows (in compounds), dissipates, dissolves; unsettled",Sanskrit,To Be Determined,pokorny
"eregʷo-, erogʷo-",pea,erwt,pea,Dutch,noun,pokorny
"eregʷo-, erogʷo-",legume,erwt,pea,Dutch,noun,pokorny
"1. erek-, er[e]gʰ-",tick,likṣā́,"Nisse, louse egg",Sanskrit,To Be Determined,pokorny
"1. erek-, er[e]gʰ-",mite,likṣā́,"Nisse, louse egg",Sanskrit,To Be Determined,pokorny
"1. erek-, er[e]gʰ-",louse,likṣā́,"Nisse, louse egg",Sanskrit,To Be Determined,pokorny
1. ereu-,to ask,"reyna, reynad","to try, prove",Old Norse,verb,pokorny
1. ereu-,seek,"reyna, reynad","to try, prove",Old Norse,verb,pokorny
2. ereu-,rip up,áruṣ-,Wound,Sanskrit,To Be Determined,pokorny
"1. erə-, rē-, er-",to row; oar,rōðer,rudder,Old English,noun neuter (gender),pokorny
"2. erə-, rē-",be still,Zugunruhe,migratory drive in animals,English,proper noun,pokorny
"erd-, d-), erdʰ-",high; to grow,"arber, arbre",arbor,Middle English,noun,pokorny
ers- : orsos,tail; arse,ophiuroid,"starfish: sand-star, brittle star",English,noun,pokorny
ers- : orsos,rump,ophiuroid,"starfish: sand-star, brittle star",English,noun,pokorny
ers- : orsos,backside,ophiuroid,"starfish: sand-star, brittle star",English,noun,pokorny
es-,is,ossia,or else,English,conjunction,pokorny
esu-s : su-,able,eu-,eu-,Middle English,prefix,pokorny
"es-en-, os-en-",summer,eorna,barley,Middle Irish,noun,pokorny
"es-en-, os-en-",harvest time,eorna,barley,Middle Irish,noun,pokorny
"ē̆s-r̥, genitive <sub>e</sub>s-n-és",blood,as(s)er,blood,Old Latin,noun,pokorny
etn-,seed,ἔτνος,Puree of legumes,Greek,To Be Determined,pokorny
etn-,grain,ἔτνος,Puree of legumes,Greek,To Be Determined,pokorny
ēter-,intestines,"ǣdr, ǣd(d)re, ēdre","artery, channel",Old English,noun feminine (gender),pokorny
eti,out,eti,also,Gaulish,conjunction,pokorny
ētī-,eider (duck),eider,large northern sea duck,English,noun,pokorny
ēt-mén-,breath,"ǣþm, ēðm","scent, breath, vapor, emanation",Old English,noun masculine (gender),pokorny
ētro-,hurried,áðr,"first, before; until",Old Norse,adverb(ial),pokorny
"1. eu-, euə- : u̯ā-, u̯ə-",want; empty,wan,"lacking, wanting, deficient",Old English,adjective,pokorny
"1. eu-, euə- : u̯ā-, u̯ə-",vacant,wan,"lacking, wanting, deficient",Old English,adjective,pokorny
2. eu-,to dress,enduen,to endue,Middle English,verb,pokorny
2. eu-,put on,enduen,to endue,Middle English,verb,pokorny
3. eu-,to feel,api-vátati,"understands, comprehends",Sanskrit,To Be Determined,pokorny
4. eu-,(exclamation of joy),εὐάζω,jubilate,Greek,To Be Determined,pokorny
"ēudʰ-, ōudʰ-, ūdʰ-",udder,exuberate,to overflow; be exuberant,English,verb,pokorny
euk-,to accustom oneself,to-ucc-,to understand,Old Irish,verb,pokorny
euk-,be used to,to-ucc-,to understand,Old Irish,verb,pokorny
eu̯egʷʰ-,to praise,"avowen, avouen",to avow,Middle English,verb,pokorny
eu̯egʷʰ-,avow,"avowen, avouen",to avow,Middle English,verb,pokorny
eu̯egʷʰ-,speak formally,"avowen, avouen",to avow,Middle English,verb,pokorny
ǵā̆b-,to show,kōpa,"staring, gawking",Old Icelandic,To Be Determined,pokorny
ǵā̆b-,watch out for,kōpa,"staring, gawking",Old Icelandic,To Be Determined,pokorny
"gag-, gōg-",something round/lumpy,"cǣcil, cēcil",small cake,Old English,noun diminutive,pokorny
1. gal-,bald,calu,"bald, callow",Middle English,adjective,pokorny
1. gal-,callow,calu,"bald, callow",Middle English,adjective,pokorny
2. gal-,to call,clatrian,to clatter,Old English,verb,pokorny
"3. gal-, or gʰal-",to be able,gaillard,"gay, lively",Middle English,adjective,pokorny
gan-,vessel,gann,Vessel,Middle Irish,To Be Determined,pokorny
gang-,to mock,cincung,"kink, loud/cackling laughter",Old English,noun feminine (gender),pokorny
gang-,scorn,cincung,"kink, loud/cackling laughter",Old English,noun feminine (gender),pokorny
garəǵ-,grim,karcr,hard,Armenian,To Be Determined,pokorny
garəǵ-,grievous,karcr,hard,Armenian,To Be Determined,pokorny
garəǵ-,dreadful,karcr,hard,Armenian,To Be Determined,pokorny
gāu-,be glad,gaude,gaud,Middle English,noun,pokorny
ǵebʰ-,bough,kafi,cut piece,Old Icelandic,To Be Determined,pokorny
ǵebʰ-,branch,kafi,cut piece,Old Icelandic,To Be Determined,pokorny
"ǵegʰ-, ǵogʰ-",bush; picket,kage,low bush,Norwegian,To Be Determined,pokorny
gē- : gō- : gī-,to cry,gāyati,sings,Sanskrit,To Be Determined,pokorny
geid-,to stab; kittle,kytyllen,"to kittle, perplex",Middle English,verb,pokorny
geid-,tickle,kytyllen,"to kittle, perplex",Middle English,verb,pokorny
ǵeis-,gravel,kis,Gravel,Middle High German,To Be Determined,pokorny
1. gel-,form into ball; round,elain,hind,Welsh,noun,pokorny
"2. gel-, and gʷel-",to glut,"cēol, cīol","keel, ship",Old English,noun masculine (gender),pokorny
3. gel-,cool,calan,"to freeze, be cold",Old English,verb,pokorny
3. gel-,cold; to keel,calan,"to freeze, be cold",Old English,verb,pokorny
"ǵel-, ǵelə-, ǵlē-, also *gelēi- : ǵləi-",bright; to shine,"clǣne, clāne, clēne",clean,Old English,adjective,pokorny
"ǵel-, ǵelə-, ǵlē-, also *gelēi- : ǵləi-",be joyful,"clǣne, clāne, clēne",clean,Old English,adjective,pokorny
gelebʰ-,to flay,γλαφυρός,hollow,Greek,adjective,pokorny
ǵlōu̯-,sister-in-law,glōs,"husband's sister, sister-in-law",Latin,noun,pokorny
gem-,grip; be full,gùmstu,"to seize, grasp",Latvian,verb,pokorny
"ǵembʰ-, ǵm̥bʰ-, ǵombʰos",to bite; tooth,ācumba,oakum,Old English,noun,pokorny
ǵem-,to marry,-gamie,-gamy,Middle English,noun suffix,pokorny
gen-,to pinch,cnap,"knop, top",Irish,noun,pokorny
gen-,press together,cnap,"knop, top",Irish,noun,pokorny
"2. ǵen-, ǵenə-, ǵnē-, ǵnō-",to ken,ad-gninim,"to know, recognize",Old Irish,verb,pokorny
"2. ǵen-, ǵenə-, ǵnē-, ǵnō-",know,ad-gninim,"to know, recognize",Old Irish,verb,pokorny
"genebʰ-, genobʰ-",pin,"cnafa, cnapa","knave, boy, young man",Old English,noun masculine (gender),pokorny
"genebʰ-, genobʰ-",wooden plug,"cnafa, cnapa","knave, boy, young man",Old English,noun masculine (gender),pokorny
"geng-, gong-",lump,γόγγρος,Excretion on the trunk of olive trees; Moray eel,Greek,To Be Determined,pokorny
"1. ǵenu-, ǵneu-",knee,cnēo(w),knee,Old English,noun strong (inflection) neuter (gender),pokorny
"1. ǵenu-, ǵneu-",joint,cnēo(w),knee,Old English,noun strong (inflection) neuter (gender),pokorny
"2. ǵenu-, fem., ǵenədʰ- : ǵonədʰ-",chin,opisthognathous,having retreating jaws,English,adjective,pokorny
"2. ǵenu-, fem., ǵenədʰ- : ǵonədʰ-",jaw(bone),opisthognathous,having retreating jaws,English,adjective,pokorny
"ǵep-, ǵebʰ-",jaw,gop,"beak, mouth",Old Irish,noun,pokorny
"ǵep-, ǵebʰ-",jowl,gop,"beak, mouth",Old Irish,noun,pokorny
"ǵep-, ǵebʰ-",mouth; to eat,gop,"beak, mouth",Old Irish,noun,pokorny
"1. ger-, gere-",to cram,agoraphobia,abnormal fear of crossing/being in open spaces,English,noun,pokorny
2. ger-,(onomatopoeic: to crow,garan,crane,Irish,noun masculine (gender),pokorny
2. ger-,shriek,garan,crane,Irish,noun masculine (gender),pokorny
3. ger-,curl,gooseberry,spiny European shrub with edible berries,English,noun,pokorny
"ǵer-, ǵerə-, ǵrē-",to rub; rotten; to age,bred-corn,lit. bread-grain,Middle English,noun,pokorny
"ǵer-, ǵerə-, ǵrē-",ripen; grain,bred-corn,lit. bread-grain,Middle English,noun,pokorny
gerebʰ-,scratch; write,ceorfan,"to cut, carve",Old English,verb,pokorny
"gēu-, gəu-, gū-",curl; cup,Dummkopf,"dummkopf, blockhead, simpleton",German,noun masculine (gender),pokorny
"ǵeu-, ǵeu̯ə-, also geu̯ə-",to hurry,skijoring,winter sport: person wearing skis is pulled over snow/ice by horse/vehicle,English,noun,pokorny
gu-lo-,glowing coal,gual,coal,Irish,noun masculine (gender),pokorny
ǵeus-,to taste,asagussi,to wish,Old Irish,verb,pokorny
ǵeus-,degust,asagussi,to wish,Old Irish,verb,pokorny
gleǵ-,soft,kløkkr,"soft, flexible, yielding, sentimental",Old Icelandic,To Be Determined,pokorny
gleǵ-,tender,kløkkr,"soft, flexible, yielding, sentimental",Old Icelandic,To Be Determined,pokorny
ǵlei-,to attack,jráyati,"storms in, runs by.",Sanskrit,To Be Determined,pokorny
ǵlei-,run at,jráyati,"storms in, runs by.",Sanskrit,To Be Determined,pokorny
gleubʰ-,cleave,"clēofan, clēaf, clufon, clofen",to cleave,Old English,verb strong (inflection),pokorny
gleubʰ-,pare,"clēofan, clēaf, clufon, clofen",to cleave,Old English,verb strong (inflection),pokorny
gleubʰ-,slice,"clēofan, clēaf, clufon, clofen",to cleave,Old English,verb strong (inflection),pokorny
glōgʰ- : gləgʰ-,barb,diglossia,language division: prestigious vs. colloquial,English,noun,pokorny
"gou̯ə-, or gau̯ə-? : gū-",hand; to grab,"gáudyti, gáudo, gáudė",to chase,Lithuanian,verb,pokorny
gras- : grō̆s-,to gnaw,cresse,cress,Middle English,noun,pokorny
grēbo-s : grōbo-s,beech or hornbeam (tree),γράβιον,Torch' ('oak wood'?),Macedonian (Illyrian),To Be Determined,pokorny
gred- : grod-,to grate,graten,to grate,Middle English,verb,pokorny
grem-,to be damp; to sink,"nogrimt, nogrimu, nogrimu",to sink,Latvian,verb,pokorny
greut-,press; curd,gruth,curds,Middle Irish,noun,pokorny
"grōd-, grəd-",hail?,karkut,Hail,Armenian,To Be Determined,pokorny
gru-,to grunt (of pigs),grunian,to grunt,Old English,verb weak (inflection),pokorny
"gʰa gʰa, gʰe gʰe, gʰi gʰi",to cackle,gagelen,to gaggle,Middle English,verb,pokorny
"gʰa gʰa, gʰe gʰe, gʰi gʰi",gaggle (of geese),gagelen,to gaggle,Middle English,verb,pokorny
"gʰabʰlo-, masc., gʰabʰlā fem.",fork,gabul,forked stick,Old Irish,noun,pokorny
"gʰaido-, or ǵʰaido-",kid,"gid, giten",(young) goat,Welsh,noun feminine (gender),pokorny
gʰais-,to stick,adhere,to give support/maintain loyalty,English,verb intransitive,pokorny
gʰais-,be fixed to,adhere,to give support/maintain loyalty,English,verb intransitive,pokorny
"ǵʰaiso-, or ǵʰəiso- : ǵʰēiso-",dart; staff,frum-gār,"leader, chieftain, patriarch, lit. first-spear",Old English,noun masculine (gender),pokorny
gʰait-ā,curly/wavy hair,gaēsa-,"Frizzy hair, curly hair",Avestan,To Be Determined,pokorny
"ǵʰal-, ǵʰal-ar-",flaw,galar,"Sickness, grief",Old Irish,To Be Determined,pokorny
"ǵʰal-, ǵʰal-ar-",defect; harm,galar,"Sickness, grief",Old Irish,To Be Determined,pokorny
ǵʰalg-,flexible twig,gealga,gallows,Old English,noun masculine (gender),pokorny
ǵʰan-,to yawn,ἔχανον,"yawn, gape",Greek,To Be Determined,pokorny
ǵʰan-s-,goose,géiss,swan,Old Irish,noun,pokorny
"1. ǵʰasto-, ǵʰazdʰo-",rod,geard,"rod, staff, stake; fagot",Old English,noun feminine (gender),pokorny
"1. ǵʰasto-, ǵʰazdʰo-",gad; twig,geard,"rod, staff, stake; fagot",Old English,noun feminine (gender),pokorny
gʰau̯o-,false,haud,Concept negation 'not',Latin,To Be Determined,pokorny
"ǵʰðem-, ǵʰðom-, genitive-ablative ǵʰm-és",soil,duine,"person, human being",Old Irish,noun,pokorny
"ǵʰðem-, ǵʰðom-, genitive-ablative ǵʰm-és",humus,duine,"person, human being",Old Irish,noun,pokorny
"ǵʰði̯és, zero-grade ǵʰðis, simplified to ǵʰðés, ǵʰi̯és, ǵʰés",yesterday,"geostra, giestra",of yesterday,Old English,adjective,pokorny
"ǵʰðū-, or ǵʰi̯ū-?",fish,ichthyic,re: fish,English,adjective,pokorny
"ǵʰðū-, or ǵʰi̯ū-?",ichthyoid,ichthyic,re: fish,English,adjective,pokorny
"gʰe-, gʰo-",(enclitic (emphatic?) particle),encore,(demand by audience for) repetition/reappearance,English,noun,pokorny
"1. ǵʰē-, ǵʰēi-",be empty; leave,algate,"in all ways, at any rate",Middle English,adverb(ial),pokorny
"1. ǵʰē-, ǵʰēi-",go out,algate,"in all ways, at any rate",Middle English,adverb(ial),pokorny
"2. ǵʰē- : gʰə-, and ǵʰēi- : ǵʰī-",to gape,Gilrain,Gondor river in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"gʰebʰ-el-, gʰebʰ-<sub>e</sub>l-, gʰebʰ-elo-",gable,pachycephalosaur,herbivorous dinosaur with thick domed skull,English,noun,pokorny
"gʰebʰ-el-, gʰebʰ-<sub>e</sub>l-, gʰebʰ-elo-",head,pachycephalosaur,herbivorous dinosaur with thick domed skull,English,noun,pokorny
gʰed-,to defecate; hole,gate,gate,Middle English,noun,pokorny
gʰed-,opening,gate,gate,Middle English,noun,pokorny
"gʰedʰ-, gʰodʰ-",make a bond,gada,"companion, associate",Old English,noun,pokorny
ǵeǵʰ-,ferret (or similar carnivorous mammal),jáhakā,Marten (or 'hedgehog'?),Sanskrit,To Be Determined,pokorny
"1. ǵʰei-, ǵʰēi-",to goad,gād,"goad, spear",Old English,noun,pokorny
"1. ǵʰei-, ǵʰēi-",drive; to throw,gād,"goad, spear",Old English,noun,pokorny
2. ǵʰei- : ǵʰi-,snow; winter,"gomel, gomol, game, gamol","old, aged, ancient",Old English,adjective,pokorny
gʰeidʰ-,yearn for,"gīsel, gȳsel",hostage,Old English,noun masculine (gender),pokorny
"gʰeis-, and ǵʰeiz-d-",shocked,gǣstan,"to gast, afflict",Old English,verb weak (inflection),pokorny
"gʰeis-, and ǵʰeiz-d-",aghast,gǣstan,"to gast, afflict",Old English,verb weak (inflection),pokorny
"gʰeis-, and ǵʰeiz-d-",confused,gǣstan,"to gast, afflict",Old English,verb weak (inflection),pokorny
gʰel-,to yell,"begiellan, begeall, begullon, begollen","to yell, scream, screech",Old English,verb strong (inflection) class 3,pokorny
"1. ǵʰel-, and gʰel-?, also as i-, u-, or n-stem; ǵʰelə-, ǵʰlē-, ǵʰlō-, ǵʰlə-",glare,Goldberry,Bombadil's wife in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"1. ǵʰel-, and gʰel-?, also as i-, u-, or n-stem; ǵʰelə-, ǵʰlē-, ǵʰlō-, ǵʰlə-",glow; gold,Goldberry,Bombadil's wife in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"1. ǵʰel-, and gʰel-?, also as i-, u-, or n-stem; ǵʰelə-, ǵʰlē-, ǵʰlō-, ǵʰlə-",bright color,Goldberry,Bombadil's wife in Tolkien: The Lord of the Rings,English,proper noun,pokorny
2. ǵʰel-,to cut?,gylym,"knife, dagger",Old Welsh,noun,pokorny
ǵʰēlā,wine?,hālā,Spirit or liquor,Sanskrit,To Be Determined,pokorny
gʰeldʰ-,wish for,gŕ̥dhyati,"is greedy, demands vigorously",Sanskrit,To Be Determined,pokorny
gʰelǵʰ-,(type of metal),chalcid,"tiny hymenopterous insect, parasitic in larval state",English,noun,pokorny
gʰeləd-,hail,chalaza,spiral band in white of bird's egg,English,noun,pokorny
gʰelǵʰ-,gland,gełj-kh,Glands,Armenian,To Be Determined,pokorny
"gʰel-ond-, gʰol-n̥d-",stomach,χολάδες,"Entrails, intestines",Greek,To Be Determined,pokorny
"gʰel-ōu-, gʰelū-",turtle,chelonian,re: turtle/tortoise,English,adjective,pokorny
"gʰel-ōu-, gʰelū-",tortoise,chelonian,re: turtle/tortoise,English,adjective,pokorny
"gʰel-tō, Germanic and gʰel-dʰō Slavic",to cost,Danegeld,English tax for forces opposing Danes,English,proper noun,pokorny
"gʰel-tō, Germanic and gʰel-dʰō Slavic",be worth,Danegeld,English tax for forces opposing Danes,English,proper noun,pokorny
gʰelunā,gill,gil(l)e,gill,Middle English,noun,pokorny
gʰen-,crack open,gnæt(t),gnat,Old English,noun masculine (gender),pokorny
gʰen-,gnaw to pieces,gnæt(t),gnat,Old English,noun masculine (gender),pokorny
ǵʰengʰ-,to step,gā,to go,Old Icelandic,verb,pokorny
ǵʰengʰ-,march,gā,to go,Old Icelandic,verb,pokorny
1. gʰer-,(onomatopoeic: to snarl,grǣtan,"to greet, weep",Old English,verb,pokorny
1. gʰer-,rattle,grǣtan,"to greet, weep",Old English,verb,pokorny
2. gʰer-,to rub,κέγχρος,"Millet, feces",Greek,To Be Determined,pokorny
2. gʰer-,stroke hard,κέγχρος,"Millet, feces",Greek,To Be Determined,pokorny
"3. gʰer-, gʰrē- : gʰrō- : gʰrə-",to come out,grenn,beard,Middle Irish,noun,pokorny
2. ǵʰer-,to gash,caracter,character,Middle English,noun,pokorny
"3. ǵʰer-, and ǵʰerə-, ǵʰrē-",to beam,gerr,short,Middle Irish,adjective,pokorny
"5. ǵʰer-, ǵʰor-nā",bowels,ge(a)rn,yarn,Old English,noun neuter (gender),pokorny
"6. ǵʰer-, ǵʰerə- : ǵʰrē-?",short,χράομαι,"to need, use",Greek,verb,pokorny
"ǵʰerdʰ-, and gʰerdʰ-",to gird,Asgard,realm of Aesir (Norse mythology),English,proper noun,pokorny
"ǵʰerdʰ-, and gʰerdʰ-",encompass,Asgard,realm of Aesir (Norse mythology),English,proper noun,pokorny
"1. gʰers-, gʰres-",horror,grə̄hma-,"Sinner, evildoer",Avestan,To Be Determined,pokorny
"1. gʰers-, gʰres-",disgust,grə̄hma-,"Sinner, evildoer",Avestan,To Be Determined,pokorny
"1. gʰers-, gʰres-",revulsion,grə̄hma-,"Sinner, evildoer",Avestan,To Be Determined,pokorny
2. gʰers-,(type of weed,gers,"Ground elder, Aegopodium Podagraria",Old High German,To Be Determined,pokorny
2. gʰers-,e.g. goat's foot),gers,"Ground elder, Aegopodium Podagraria",Old High German,To Be Determined,pokorny
ǵʰers-,stand out,go(r)st,"gorse, bramble",Old English,noun masculine (gender),pokorny
gʰerto-,butter,ghr̥tám,"Cream, butter, clarified butter",Sanskrit,To Be Determined,pokorny
"ǵʰerzd, genitive ǵʰr̥zd-es, ǵʰerzdā",prickly grain,gerst,barley,Dutch,noun,pokorny
ǵʰéslo-,thousand,millefleur,background of (lit. 1000) small plants/flowers,English,noun,pokorny
ǵʰéslo-,chiliad,millefleur,background of (lit. 1000) small plants/flowers,English,noun,pokorny
"ǵʰesor-, ǵʰesr-",hand,cirurgian,chirurgeon,Middle English,noun,pokorny
1. ǵʰeu-,to gush,gēotan,to pour,Old English,verb strong (inflection),pokorny
1. ǵʰeu-,found,gēotan,to pour,Old English,verb strong (inflection),pokorny
"2. ǵʰeu-, ǵʰeu-d-",get away,"nozust, nozūdu, nozudu",to disappear,Latvian,verb,pokorny
"gʰeuǵʰ-, gʰū̆ǵʰ-",to conceal,"gū́hati, guhati",hidden,Sanskrit,To Be Determined,pokorny
"gʰeuǵʰ-, gʰū̆ǵʰ-",do secretly,"gū́hati, guhati",hidden,Sanskrit,To Be Determined,pokorny
"gʰeu̯ei̯ā, ǵʰeu̯ei̯ā",pit,χειά,"Cave, hiding place",Greek,To Be Determined,pokorny
gʰleu-,joyful,glēam,"joy, joyous noise, jubilation",Old English,noun masculine (gender),pokorny
gʰleu-,gleeful,glēam,"joy, joyous noise, jubilation",Old English,noun masculine (gender),pokorny
ǵʰō,behind; towards,sastruga,long wavelike snow ridge,English,noun,pokorny
gʰoilo-s,foaming,gāel,relationship,Middle Irish,noun,pokorny
gʰoilo-s,turbulent,gāel,relationship,Middle Irish,noun,pokorny
gʰoilo-s,frothing up,gāel,relationship,Middle Irish,noun,pokorny
gʰom-,stall,gom,Cave stable,Armenian,To Be Determined,pokorny
gʰosti-s,guest,"gæst, gi(e)st, gest, gyst","guest, stranger",Old English,noun masculine (gender),pokorny
gʰosti-s,stranger,"gæst, gi(e)st, gest, gyst","guest, stranger",Old English,noun masculine (gender),pokorny
gʰou̯-,to gawk,"gī(e)man, gēman, gȳman",to take care/notice of,Old English,verb weak (inflection),pokorny
gʰou̯-,pay attention to,"gī(e)man, gēman, gȳman",to take care/notice of,Old English,verb weak (inflection),pokorny
gʰou-ro-s,frightened,"gnorn, grorn, gnyrn","sorrow, sadness, dejection",Old English,noun masculine (gender),pokorny
gʰou-ro-s,frightening,"gnorn, grorn, gnyrn","sorrow, sadness, dejection",Old English,noun masculine (gender),pokorny
gʰrē- : gʰrō- : gʰrə-,become green,grǣd,grass,Old English,noun,pokorny
2. gʰrebʰ-,grub,grova,to grovel,Old Frisian,verb,pokorny
2. gʰrebʰ-,grave,grova,to grovel,Old Frisian,verb,pokorny
"gʰrēi- : gʰrəi- : gʰrī-, and lit. gʰrei-",to smear over,cramen,scab,Welsh,noun,pokorny
gʰreib-,to grip,"grāpian, grōpian",to grope,Old English,verb weak (inflection),pokorny
